setting,case_id,target,delta,reference_delta,jbc_same,lgcs_same,jbc_reference_change
peak_parallel_penalty_plus20,C023,2,0.030217126396604677,0.030217126396604232,True,True,0.0
peak_parallel_penalty_plus20,C023,3,0.028611824689425358,0.028611824689425358,True,True,0.0
peak_parallel_penalty_plus20,C023,4,0.0,0.0,True,True,0.0
peak_parallel_penalty_plus20,C024,1,0.0012986332490720898,0.0012986332490720898,True,True,0.0
peak_parallel_penalty_plus20,C024,2,0.9193647936707225,0.9193647936707225,True,True,0.0
peak_parallel_penalty_plus20,C024,3,0.008595694209117877,0.008595694209117877,True,True,0.0
peak_parallel_penalty_plus20,C024,4,0.007297060960045343,0.007297060960045343,True,True,0.0
peak_parallel_penalty_plus20,C025,1,0.009655720954056202,0.009655720954056202,True,True,0.0
peak_parallel_penalty_plus20,C025,2,0.0,0.0,True,True,0.0
peak_parallel_penalty_plus20,C026,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_plus20,C026,2,0.0010377974394064626,0.0010377974394064626,True,True,0.0
peak_parallel_penalty_plus20,C027,1,0.009428604903063853,0.009428604903064075,True,True,0.0
peak_parallel_penalty_plus20,C027,2,0.015222278117162258,0.015222278117161814,True,True,0.0
peak_parallel_penalty_plus20,C027,3,0.026453201654315084,0.026453201654315528,True,True,0.0
peak_parallel_penalty_plus20,C027,4,0.0,0.0,True,True,0.0
peak_parallel_penalty_plus20,C028,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_plus20,C028,2,0.0019303490575632853,0.0019303490575632853,True,True,0.0
peak_parallel_penalty_plus20,C029,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_plus20,C029,2,0.007028492314720136,0.00702849231472058,True,True,0.0
peak_parallel_penalty_plus20,C029,3,0.0016727134989111825,0.0016727134989111825,True,True,0.0
peak_parallel_penalty_plus20,C029,4,0.0016727134989116266,0.0016727134989116266,True,True,0.0
peak_parallel_penalty_plus20,C030,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_plus20,C030,2,0.0,0.0,True,True,0.0
peak_parallel_penalty_plus20,C031,1,0.017990608695020782,0.017990608695021004,True,True,0.0
peak_parallel_penalty_plus20,C031,2,0.005728972099979801,0.005728972099979801,True,True,0.0
peak_parallel_penalty_plus20,C032,1,0.009130833566021401,0.009130833566021401,True,True,0.0
peak_parallel_penalty_plus20,C032,2,0.034691180526400744,0.034691180526400744,True,True,0.0
peak_parallel_penalty_plus20,C033,1,0.021493887418470692,0.021493887418470692,True,True,0.0
peak_parallel_penalty_plus20,C033,2,0.0,0.0,True,True,0.0
peak_parallel_penalty_plus20,C034,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_plus20,C034,2,0.0024379237281770827,0.0024379237281770827,True,True,0.0
peak_parallel_penalty_plus20,C035,1,0.029946543805899006,0.029946543805899006,True,True,0.0
peak_parallel_penalty_plus20,C035,2,0.04130366748367731,0.04130366748367731,True,True,0.0
peak_parallel_penalty_plus20,C035,3,0.029946543805898784,0.029946543805898784,True,True,0.0
peak_parallel_penalty_plus20,C035,4,0.0036878669635926897,0.0036878669635926897,True,True,0.0
peak_parallel_penalty_plus20,C036,1,0.001472036166017876,0.001472036166017876,True,True,0.0
peak_parallel_penalty_plus20,C036,2,0.0037531222406956832,0.003753122240695461,True,True,0.0
peak_parallel_penalty_plus20,C037,1,0.02134896921225904,0.02134896921225926,True,True,0.0
peak_parallel_penalty_plus20,C037,2,0.9200757575652445,0.9200088739652446,True,True,0.0
peak_parallel_penalty_plus20,C037,3,0.008710013090347912,0.0086431294903484,True,True,0.0
peak_parallel_penalty_plus20,C037,4,0.006195477631036228,0.006128594031036272,True,True,0.0
peak_parallel_penalty_plus20,C038,1,0.009592444654570986,0.009592444654570764,True,True,0.0
peak_parallel_penalty_plus20,C038,2,0.9190736242226454,0.9190736242226454,True,True,0.0
peak_parallel_penalty_plus20,C038,3,0.014031462499230152,0.014031462499230152,True,True,0.0
peak_parallel_penalty_plus20,C038,4,0.004781331566673819,0.004817643326673782,True,True,0.0
peak_parallel_penalty_plus20,C039,1,0.0089804477420532,0.0089804477420532,True,True,0.0
peak_parallel_penalty_plus20,C039,2,0.002291228660749711,0.002291228660749489,True,True,0.0
peak_parallel_penalty_plus20,C040,1,0.12574987227884482,0.11649994651884499,True,True,0.0
peak_parallel_penalty_plus20,C040,2,0.15628753376713544,0.14688000144713542,True,True,0.0
peak_parallel_penalty_plus20,C041,1,0.0005879652412388303,0.0005879652412388303,True,True,0.0
peak_parallel_penalty_plus20,C041,2,0.9038776035384262,0.9038776035384262,True,True,0.0
peak_parallel_penalty_plus20,C041,3,0.9264657118371922,0.9264657118371922,True,True,0.0
peak_parallel_penalty_plus20,C041,4,0.09612707014466837,0.09281056118466813,True,True,0.0
peak_parallel_penalty_plus20,C041,5,0.08023134091385709,0.07613027691385632,True,True,0.0
peak_parallel_penalty_plus20,C041,6,0.0576432326150913,0.053542168615090535,True,True,0.0
peak_parallel_penalty_plus20,C042,1,0.010373919978011514,0.010373919978011514,True,True,0.0
peak_parallel_penalty_plus20,C042,2,0.010373919978011514,0.010373919978011514,True,True,0.0
peak_parallel_penalty_plus20,C042,3,0.026420126826467438,0.026420126826467438,True,True,0.0
peak_parallel_penalty_plus20,C042,4,0.018641144411207566,0.018641144411207566,True,True,0.0
peak_parallel_penalty_plus20,C042,5,0.16154781100396942,0.15192997220396975,True,True,0.0
peak_parallel_penalty_plus20,C042,6,0.14964432217399937,0.1400264833739997,True,True,0.0
peak_parallel_penalty_plus20,C043,1,0.008864037404892278,0.008864037404892278,True,True,0.0
peak_parallel_penalty_plus20,C043,2,0.02598233904517011,0.025982339045170333,True,True,0.0
peak_parallel_penalty_plus20,C044,1,0.01112155604738363,0.01112155604738363,True,True,0.0
peak_parallel_penalty_plus20,C044,2,0.9046700430146848,0.9046700430146848,True,True,0.0
peak_parallel_penalty_plus20,C044,3,0.0,0.0,True,True,0.0
peak_parallel_penalty_plus20,C044,4,0.0,0.0,True,True,0.0
peak_parallel_penalty_plus20,C045,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_plus20,C045,2,0.0012323367175208766,0.0012323367175208766,True,True,0.0
peak_parallel_penalty_plus20,C045,3,0.0032441821273638816,0.0032441821273638816,True,True,0.0
peak_parallel_penalty_plus20,C045,4,0.005626603218502169,0.005626603218502169,True,True,0.0
peak_parallel_penalty_plus20,C046,1,0.03516515244983931,0.034907597169839266,True,False,0.0
peak_parallel_penalty_plus20,C046,2,0.028935038709499983,0.0275601343895,True,True,0.0
peak_parallel_penalty_plus20,C047,1,0.00446936318004898,0.00446936318004898,True,True,0.0
peak_parallel_penalty_plus20,C047,2,0.9072407540680456,0.9072407540680458,True,True,0.0
peak_parallel_penalty_plus20,C047,3,0.9071398845568077,0.9071398845568077,True,True,0.0
peak_parallel_penalty_plus20,C047,4,0.009160235639766867,0.009160235639767311,True,True,0.0
peak_parallel_penalty_plus20,C047,5,0.006139049781665573,0.006107326021665749,True,True,0.0
peak_parallel_penalty_plus20,C047,6,0.0098929641954979,0.0098929641954979,True,True,0.0
peak_parallel_penalty_plus20,C048,1,0.006444793251516812,0.006444793251516812,True,True,0.0
peak_parallel_penalty_plus20,C048,2,0.009025953230491268,0.009025953230491268,True,True,0.0
peak_parallel_penalty_plus20,C048,3,0.010364943793302661,0.010364943793302661,True,True,0.0
peak_parallel_penalty_plus20,C048,4,0.004408935613131604,0.004408935613131604,True,True,0.0
peak_parallel_penalty_plus20,C049,1,0.01168838591396093,0.01168838591396093,True,True,0.0
peak_parallel_penalty_plus20,C049,2,0.010556741290445704,0.010556741290445704,True,True,0.0
peak_parallel_penalty_plus20,C049,3,0.016103693067570646,0.016103693067570646,True,True,0.0
peak_parallel_penalty_plus20,C049,4,0.005882840663109956,0.0058828406631104,True,True,0.0
peak_parallel_penalty_plus20,C050,1,0.006387568593015702,0.006387568593015702,True,True,0.0
peak_parallel_penalty_plus20,C050,2,0.008112313297544915,0.008112313297544915,True,True,0.0
peak_parallel_penalty_plus20,C050,3,0.009765372963172148,0.009765372963172148,True,True,0.0
peak_parallel_penalty_plus20,C050,4,0.0060346064454646076,0.0060346064454646076,True,True,0.0
peak_parallel_penalty_plus20,C051,1,0.0049050103776981935,0.0049050103776981935,True,True,0.0
peak_parallel_penalty_plus20,C051,2,0.011450684636979735,0.011450684636979958,True,True,0.0
peak_parallel_penalty_plus20,C052,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_plus20,C052,2,0.2491685141783886,0.23224728601838862,True,True,0.0
peak_parallel_penalty_plus20,C052,3,0.005727703352636393,0.005727703352636393,True,True,0.0
peak_parallel_penalty_plus20,C052,4,0.005727703352636393,0.005727703352636393,True,True,0.0
peak_parallel_penalty_plus20,C053,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_plus20,C053,2,0.006751293556381377,0.006751293556381377,True,True,0.0
peak_parallel_penalty_plus20,C053,3,0.00918213588454897,0.009315533724548963,True,True,0.0
peak_parallel_penalty_plus20,C053,4,0.006751293556381377,0.006751293556381377,True,True,0.0
peak_parallel_penalty_plus20,C053,5,0.11849533466370366,0.11171328218370391,True,True,0.0
peak_parallel_penalty_plus20,C053,6,0.11849533466370366,0.11171328218370391,True,True,0.0
peak_parallel_penalty_plus20,C054,1,0.00236257437489229,0.00236257437489229,True,True,0.0
peak_parallel_penalty_plus20,C054,2,0.008490124010616773,0.008477448410616706,True,True,0.0
peak_parallel_penalty_plus20,C054,3,0.04150737818673589,0.041032697546735886,True,True,0.0
peak_parallel_penalty_plus20,C054,4,0.028180930326931364,0.027706249686931805,True,True,0.0
peak_parallel_penalty_plus20,C055,1,0.010403390106238142,0.010403390106238364,True,True,0.0
peak_parallel_penalty_plus20,C055,2,0.002826215260849585,0.002826215260849807,True,True,0.0
peak_parallel_penalty_plus20,C056,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_plus20,C056,2,0.0,0.0,True,True,0.0
peak_parallel_penalty_plus20,C057,1,0.0349036211383027,0.0349036211383027,True,True,0.0
peak_parallel_penalty_plus20,C057,2,0.010419660923937535,0.010419660923937535,True,True,0.0
peak_parallel_penalty_plus20,C058,1,0.0009126272296891003,0.0009126272296888782,True,True,0.0
peak_parallel_penalty_plus20,C058,2,0.0,0.0,True,True,0.0
peak_parallel_penalty_plus20,C059,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_plus20,C059,2,0.017876322661708688,0.017876322661708688,True,True,0.0
peak_parallel_penalty_plus20,C059,3,0.008698365465474645,0.008698365465474645,True,True,0.0
peak_parallel_penalty_plus20,C059,4,0.008698365465474645,0.008698365465474645,True,True,0.0
peak_parallel_penalty_plus20,C060,1,0.0,0.0,True,True,0.0
peak_parallel_penalty_plus20,C060,2,0.001871702520248597,0.001871702520248375,True,True,0.0
