case_id,matrix_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,error_type,error_message,ordinary_l1_count,selected_l1_only_count,selected_l2_count,branchunit_count,stage3_runtime_seconds,stage4_runtime_seconds,conflict_graph_runtime_seconds,selection_runtime_seconds,render_runtime_seconds,total_runtime_seconds,l1_candidate_count,branchunit_candidate_count,conflict_edge_count,pair_penalty_count,search_node_count,search_node_limit,search_node_limit_reached,case_dir,mechanical_evaluation_success,internal_unit_crossing_count,cross_unit_crossing_count,ordinary_backbone_nonroot_crossing_count,ordinary_support_crossing_count,periodic_crossing_count,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,clearance_violation_count,flower_region_intrusion_curve_count,backbone_seam_position_gap,backbone_seam_tangent_dot,periodic_seam_violation_count,parallel_cotravel_total,parallel_cotravel_peak,l1_layout_crossing_count,l1_layout_periodic_crossing_count,l1_layout_minimum_clearance,l1_layout_parallel_cotravel_total,l1_layout_parallel_cotravel_peak,l1_count,l2_count,branchunit_count_evaluated,ordinary_total_length,ordinary_mean_length,mean_backbone_excursion,vertical_span,occupied_area_ratio,upper_allocation_ratio,lower_allocation_ratio,hierarchy_l1_only_ratio,hierarchy_single_l2_ratio,hierarchy_opposed_l2_ratio,density_resource_D,root_hist_0,root_hist_1,root_hist_2,root_hist_3,root_hist_4,root_hist_5,root_hist_6,root_hist_7,root_gap_q25,root_gap_q50,root_gap_q75,root_gap_max,root_coverage_qcov,root_concentration,mechanical_evaluation_error,rq_use,backbone_seed,flower_seed,branch_seed,unit_seed,backbone_seed_source,flower_seed_source,branch_seed_source,unit_seed_source,allocation_rule
A174,A,Ours,proto_sw_1_3,expanded,rich,10,200009,1,,,6,4,3,6,18.019153400091454,1.6742657001595944,0.7627705000340939,0.005844500148668885,0.02397219999693334,20.497625999851152,868,150,244,232,134,300000,0,raw_cases/A174,1,0,0,0,0,0,0.05371286237450444,0.041459216,0,0,0.0,1.0,0,0.0,0.0,0,0,0.05367859975187664,0.04029085579501587,0.04029085579501587,6,3,6,1.519262882843306,0.16880698698258956,0.06898166817873436,0.6590094039999999,0.02145582054093567,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.650474798,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.090909091,0.1060606065,0.21212121274999998,0.363636363,0.636363637,0.3333333333333333,,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A175,A,Ours,proto_sw_1_3,compact,simple,10,200009,1,,,4,3,1,4,30.957636000122875,1.2097971001639962,0.4772430998273194,0.0016709000337868929,0.01617609988898039,32.67640009988099,1127,100,153,153,111,300000,0,raw_cases/A175,1,0,0,0,0,0,0.049891341778569534,0.041459216,0,0,0.0,1.0,0,0.0,0.0,0,0,0.050086862261700026,0.025189781421613447,0.025189781421613447,4,1,4,1.0644127549067273,0.21288255098134545,0.06846442237562808,0.8602958940000001,0.016378837719298246,0.5,0.5,0.75,0.25,0.0,0.253486587,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.17424242425,0.181818182,0.25757575774999997,0.484848485,0.515151515,0.25,,,,,,,,,,,
A176,A,Ours,proto_sw_1_3,compact,medium,10,200009,1,,,6,4,2,6,29.334383999928832,1.771813299972564,1.05127440020442,0.0020433999598026276,0.017308400012552738,32.18878720002249,1127,150,12,21,292,300000,0,raw_cases/A176,1,0,0,0,0,0,0.07449544035852285,0.041459216,0,0,0.0,1.0,0,0.0,0.0,0,0,0.07455277454345514,0.0,0.0,6,2,6,1.380474651150231,0.17255933139377888,0.0700191153396486,0.786996809,0.022946363304093567,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.660413386,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.090909091,0.10606060649999999,0.14393939449999998,0.454545454,0.545454546,0.3333333333333333,,,,,,,,,,,
A177,A,Ours,proto_sw_1_3,compact,rich,10,200009,1,,,6,4,2,6,28.618731199996546,1.819255500100553,1.5450098998844624,0.0025975999888032675,0.016456199809908867,32.01329919998534,1127,150,76,141,443,300000,0,raw_cases/A177,1,0,0,0,0,0,0.07835756242358909,0.041459216,0,0,0.0,1.0,0,0.0,0.0,0,0,0.09718605566622661,0.0,0.0,6,2,6,1.4402762400785225,0.1800345300098153,0.09217906759578892,0.912255736,0.024219892178362575,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.761322731,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0984848485,0.12121212149999999,0.14393939449999998,0.424242424,0.575757576,0.16666666666666666,,,,,,,,,,,
A178,A,Ours,proto_sw_1_3,swept,simple,10,200009,1,,,4,3,1,4,26.313366199843585,1.1454066999722272,0.49557500006631017,0.005476800026372075,0.023870699806138873,27.992679300019518,822,100,10,25,91,300000,0,raw_cases/A178,1,0,0,0,0,0,0.10882659684980628,0.041459216,0,0,0.0,1.0,0,0.0,0.0,0,0,0.10883456018972358,0.0,0.0,4,1,4,1.0699319409497,0.21398638818993992,0.0689044505025676,0.764808878,0.018880208333333332,0.5,0.5,0.75,0.25,0.0,0.236507073,0.25,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.1439393935,0.1666666665,0.272727273,0.545454546,0.454545454,0.25,,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A179,A,Ours,proto_sw_1_3,swept,medium,10,200009,1,,,6,4,2,6,26.056442099856213,1.6037177999969572,0.5705508000683039,0.005437200190499425,0.020253000082448125,28.26591319986619,822,150,103,87,225,300000,0,raw_cases/A179,1,0,0,0,0,0,0.04210257013944937,0.041459216,0,0,0.0,1.0,0,0.0,0.0,0,0,0.04210257013944937,0.0,0.0,6,2,6,1.2818243588940958,0.16022804486176195,0.05035929748784307,0.597898533,0.021581460160818713,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.575855118,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.090909091,0.106060606,0.14393939425,0.454545454,0.545454546,0.3333333333333333,,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A180,A,Ours,proto_sw_1_3,swept,rich,10,200009,1,,,6,4,2,6,26.095101800048724,1.6132912000175565,0.9542509999591857,0.006587599869817495,0.021972700022161007,28.7006467001047,822,150,14,37,494,300000,0,raw_cases/A180,1,0,0,0,0,0,0.09500868368512946,0.041459216,0,0,0.0,1.0,0,0.0,0.0,0,0,0.09501820868849649,0.0,0.0,6,2,6,1.5315466861632758,0.19144333577040948,0.09644944825881846,0.9207090819999999,0.026869745979532164,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.808938792,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0984848485,0.12121212149999999,0.14393939449999998,0.424242424,0.575757576,0.16666666666666666,,RQ1;RQ3_BACKBONE;RQ3_DENSITY;RQ4_GENERATED,101358191,2724857067,3911812596,1265668154,200009,200009,200009,200009,production seeds 200000-200009; explicit variant and density overrides; four domain seeds paired within replicate
A181,A,Ours,proto_sw_2_3,expanded,simple,1,200000,1,,,5,3,2,5,17.860473399981856,1.4311283000279218,1.4865341000258923,0.002513800049200654,0.01385630015283823,20.805578199913725,1512,170,119,204,684,300000,0,raw_cases/A181,1,0,0,0,0,0,0.0326545260025995,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.032692514943894024,3.6577727384040304e-06,3.6577727384040304e-06,5,2,5,1.213119135861508,0.17330273369450117,0.09563025889807539,0.43872954300000006,0.021592881944444444,0.6,0.4,0.6,0.4,0.0,0.207308286,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.151515152,0.151515152,0.181818182,0.363636363,0.636363637,0.2,,,,,,,,,,,
A182,A,Ours,proto_sw_2_3,expanded,medium,1,200000,1,,,6,4,2,6,17.9328697999008,1.681637000059709,2.574474399909377,0.0034378001000732183,0.015568700153380632,22.217724700225517,1512,204,38,368,638,300000,0,raw_cases/A182,1,0,0,0,0,0,0.0366594001508669,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.03673228784739205,0.3610912503392014,0.2856322086164296,6,2,6,1.390693603385254,0.17383670042315674,0.06256858546068336,0.388122591,0.024676763523391813,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.426251633,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.106060606,0.1515151515,0.1742424245,0.333333333,0.666666667,0.3333333333333333,,,,,,,,,,,
A183,A,Ours,proto_sw_2_3,expanded,rich,1,200000,1,,,6,4,2,6,17.822609100025147,1.7001628000289202,2.6438294001854956,0.0023753999266773462,0.015098399948328733,22.195153400069103,1512,204,135,558,170,300000,0,raw_cases/A183,1,0,0,0,0,0,0.03402273555295688,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.034060102478676725,0.5038933945247746,0.3331736038316722,6,2,6,1.547594372095156,0.19344929651189446,0.08567404762275307,0.444926975,0.02233529788011696,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.561970962,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0984848485,0.1363636365,0.1742424245,0.363636363,0.636363637,0.16666666666666666,,,,,,,,,,,
A184,A,Ours,proto_sw_2_3,compact,simple,1,200000,1,,,6,4,2,6,17.734093400184065,1.679540499811992,0.7161282999441028,0.002171000000089407,0.015091200126335025,20.15753440000117,1476,204,111,209,207,300000,0,raw_cases/A184,1,0,0,0,0,0,0.03302317177969137,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.040986560159416596,0.0,0.0,6,2,6,1.1762544878259062,0.14703181097823828,0.04913365964776634,0.230938376,0.018646061769005847,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.296174494,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0984848485,0.121212121,0.14393939425000002,0.424242424,0.575757576,0.16666666666666666,,,,,,,,,,,
A185,A,Ours,proto_sw_2_3,compact,medium,1,200000,1,,,6,4,2,6,17.678907700115815,1.6845638998784125,4.255415799794719,0.00380899989977479,0.017976599978283048,23.653036899864674,1476,204,0,234,663,300000,0,raw_cases/A185,1,0,0,0,0,0,0.04904445483570661,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.04913808902856121,0.29435589982455385,0.29435589982455385,6,2,6,1.4221796432237894,0.17777245540297365,0.09686668129561023,0.5465676249999999,0.02511079130116959,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.486437693,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.106060606,0.1515151515,0.151515152,0.363636363,0.636363637,0.3333333333333333,,,,,,,,,,,
A186,A,Ours,proto_sw_2_3,compact,rich,1,200000,1,,,7,4,3,7,17.656406000023708,1.9082210999913514,2.5017995999660343,0.004147700034081936,0.016957900021225214,22.101353300036862,1476,238,271,572,2764,300000,0,raw_cases/A186,1,0,0,0,0,0,0.03074142460381726,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.033605953813042135,0.3372732209056122,0.23074264802167707,7,3,7,1.6646722129469038,0.16646722129469038,0.0817753138783291,0.311283337,0.024482593201754384,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.0,0.657905809,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.090909091,0.090909091,0.121212121,0.393939394,0.606060606,0.2857142857142857,,,,,,,,,,,
A187,A,Ours,proto_sw_2_3,swept,simple,1,200000,1,,,6,4,2,6,18.671298899920657,1.9500957999844104,2.749565599951893,0.0034823999740183353,0.018975599901750684,23.405905599938706,1476,204,213,732,160,300000,0,raw_cases/A187,1,0,0,0,0,0,0.03697243092008845,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.037033593061260216,0.4019287792156714,0.2795056523982061,6,2,6,1.3928050719643776,0.1741006339955472,0.06624921413426041,0.320769396,0.02465391995614035,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.383587409,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.12121212125,0.1363636365,0.17424242425,0.333333333,0.666666667,0.3333333333333333,,,,,,,,,,,
A188,A,Ours,proto_sw_2_3,swept,medium,1,200000,1,,,6,4,3,6,18.848743400070816,1.9562377000693232,2.0587271000258625,0.002463200129568577,0.02057830011472106,22.900807400001213,1476,204,35,51,329,300000,0,raw_cases/A188,1,0,0,0,0,0,0.04154659911471858,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.041617151838428554,0.0,0.0,6,3,6,1.555141766024665,0.1727935295582961,0.0973138001360461,0.45033791,0.026704130116959063,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.496554932,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0984848485,0.121212121,0.16666666675,0.393939394,0.606060606,0.3333333333333333,,,,,,,,,,,
A189,A,Ours,proto_sw_2_3,swept,rich,1,200000,1,,,6,4,2,6,20.07925820001401,1.897328999824822,3.231540300184861,0.003329700091853738,0.01596109988167882,25.24307840014808,1476,204,136,307,1767,300000,0,raw_cases/A189,1,0,0,0,0,0,0.04504284068938102,0.02,0,0,0.0,1.0000000000000002,0,2.0578040817913765e-05,2.0578040817913765e-05,0,0,0.04497952478907532,2.144103402509285e-06,2.144103402509285e-06,6,2,6,1.5437881635735196,0.19297352044668994,0.08423404792916629,0.40329270800000006,0.026104486476608187,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.589313926,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.090909091,0.121212121,0.15151515175,0.424242424,0.575757576,0.3333333333333333,,,,,,,,,,,
A190,A,Ours,proto_sw_2_3,expanded,simple,2,200001,1,,,6,5,1,6,20.522946000099182,1.9210417999420315,1.6000381000339985,0.002804800169542432,0.017494400031864643,24.078067099908367,1404,204,171,270,232,300000,0,raw_cases/A190,1,0,0,0,0,0,0.038122814757565744,0.02,0,0,0.0,0.9999999999999998,0,0.0,0.0,0,0,0.038131517959618416,0.04553030361134104,0.015723977727127712,6,1,6,1.1295333262529383,0.16136190375041976,0.053008277170960856,0.327010907,0.020564921418128657,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.304399263,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.090909091,0.121212121,0.15151515175,0.42424242400000006,0.575757576,0.3333333333333333,,,,,,,,,,,
A191,A,Ours,proto_sw_2_3,expanded,medium,2,200001,1,,,6,5,1,6,20.472954199882224,1.9717619000002742,3.6687803000677377,0.0030010000336915255,0.01996610010974109,26.150313599966466,1404,204,46,421,98,300000,0,raw_cases/A191,1,0,0,0,0,0,0.06169857007003464,0.02,0,0,0.0,0.9999999999999998,0,0.0,0.0,0,0,0.06164021591641931,0.0,0.0,6,1,6,1.2364667143438188,0.17663810204911698,0.07073010035430617,0.3591760639999999,0.01827485380116959,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.475759604,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0984848485,0.13636363599999995,0.15151515174999997,0.39393939400000005,0.606060606,0.16666666666666666,,,,,,,,,,,
A192,A,Ours,proto_sw_2_3,expanded,rich,2,200001,1,,,6,5,1,6,20.52959269983694,2.0458472999744117,3.4856310000177473,0.0023614000529050827,0.020146199967712164,26.09687320003286,1404,204,208,352,228,300000,0,raw_cases/A192,1,0,0,0,0,0,0.03273271228095117,0.02,0,0,0.0,0.9999999999999998,0,0.0,0.0,0,0,0.03871695040331977,0.06334441945833473,0.06334441945833473,6,1,6,1.4478536028566424,0.2068362289795203,0.08206474551100033,0.477118078,0.022849278143274854,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.61497462,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0984848485,0.12121212149999999,0.14393939374999992,0.42424242400000006,0.575757576,0.16666666666666666,,,,,,,,,,,
A193,A,Ours,proto_sw_2_3,compact,simple,2,200001,1,,,5,4,1,5,18.993992700008675,1.6219995999708772,2.958989500068128,0.002187300007790327,0.01480440003797412,23.60478819999844,1440,170,76,144,231,300000,0,raw_cases/A193,1,0,0,0,0,0,0.05714891252423114,0.02,0,0,0.0,1.0,0,0.0,0.0,0,0,0.05741468344424231,0.08233743999502531,0.08233743999502531,5,1,5,1.0103100785924546,0.16838501309874243,0.07118234742576436,0.3292665119999999,0.017555281432748537,0.6,0.4,0.8,0.2,0.0,0.206534629,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.1818181809999999,0.181818182,0.181818182,0.36363636400000005,0.636363636,0.2,,,,,,,,,,,
A194,A,Ours,proto_sw_2_3,compact,medium,2,200001,1,,,6,5,1,6,18.94239079998806,1.918667099904269,3.3092887999955565,0.002013100078329444,0.01651870016939938,24.20027989987284,1440,204,292,513,89,300000,0,raw_cases/A194,1,0,0,0,0,0,0.047985718844686984,0.02,0,0,0.0,1.0,0,0.0,0.0,0,0,0.04794439488278214,0.0,0.0,6,1,6,1.299651235354496,0.18566446219349944,0.06950492784560874,0.39157237899999997,0.02218110380116959,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.500102548,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.121212121,0.121212121,0.16666666675,0.36363636400000005,0.636363636,0.16666666666666666,,,,,,,,,,,
A195,A,Ours,proto_sw_2_3,compact,rich,2,200001,1,,,6,5,1,6,18.740227000089362,1.8754479000344872,3.7638497999869287,0.003261999925598502,0.017814199905842543,24.415649800095707,1440,204,381,530,96,300000,0,raw_cases/A195,1,0,0,0,0,0,0.040492725997625954,0.02,0,0,0.0,1.0,0,0.0,0.0,0,0,0.04052217234509339,0.5155240553303564,0.37852793972776627,6,1,6,1.5354613444425702,0.2193516206346529,0.07492662603216049,0.49046107400000005,0.024711028874269007,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.634294792,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.090909091,0.12121212149999999,0.17424242374999993,0.39393939400000005,0.606060606,0.3333333333333333,,,,,,,,,,,
A196,A,Ours,proto_sw_2_3,swept,simple,2,200001,1,,,5,4,1,5,20.881363700143993,1.5837344001047313,2.3229543999768794,0.0028031000401824713,0.015628299908712506,24.8185608999338,1476,170,222,500,326,300000,0,raw_cases/A196,1,0,0,0,0,0,0.07161726470775466,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.07147007585351844,0.0,0.0,5,1,5,1.0222608107547082,0.1703768017924514,0.0820620417447366,0.390493218,0.01848044590643275,0.4,0.6,0.8,0.2,0.0,0.186492651,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.15151515100000001,0.151515152,0.181818182,0.39393939400000005,0.606060606,0.2,,,,,,,,,,,
A197,A,Ours,proto_sw_2_3,swept,medium,2,200001,1,,,6,5,1,6,20.972043399931863,1.966598300030455,4.273835000116378,0.003685199888423085,0.02218990004621446,27.249157999875024,1476,204,119,369,210,300000,0,raw_cases/A197,1,0,0,0,0,0,0.033959799740691306,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.03395979974069134,0.17164675887895547,0.17164675887895547,6,1,6,1.26828502266482,0.18118357466640286,0.0693448688338432,0.35601551200000003,0.018857364766081873,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.484489006,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.121212121,0.13636363599999995,0.15151515174999997,0.36363636400000005,0.636363636,0.16666666666666666,,,,,,,,,,,
A198,A,Ours,proto_sw_2_3,swept,rich,2,200001,1,,,6,5,2,6,20.840718200197443,1.9398426001425833,3.886022899998352,0.003540400182828307,0.020054100081324577,26.70541479997337,1476,204,56,178,189,300000,0,raw_cases/A198,1,0,0,0,0,0,0.03472762723613272,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.03490531707619008,0.1173136355693411,0.1173136355693411,6,2,6,1.516843817839707,0.1896054772299634,0.09082727527901771,0.5398870899999999,0.026612755847953216,0.5,0.5,0.8333333333333334,0.0,0.16666666666666666,0.641376024,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.09848484849999997,0.13636363649999994,0.15151515200000007,0.39393939400000005,0.606060606,0.3333333333333333,,,,,,,,,,,
A199,A,Ours,proto_sw_2_3,expanded,simple,3,200002,1,,,5,3,3,5,18.07195769995451,1.5618342000525445,4.219468200113624,0.004045199835672975,0.021211599931120872,23.89250580011867,1476,170,411,552,422,300000,0,raw_cases/A199,1,0,0,0,0,0,0.07383074726192748,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.0738828188124235,0.0,0.0,5,3,5,1.433420887491631,0.17917761093645385,0.11078077220775623,0.45011536499999993,0.02235814144736842,0.6,0.4,0.6,0.2,0.2,0.271982886,0.2,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.151515152,0.181818182,0.212121212,0.36363636299999996,0.6363636370000001,0.2,,,,,,,,,,,
A200,A,Ours,proto_sw_2_3,expanded,medium,3,200002,1,,,6,4,2,6,18.081054200185463,1.9841261999681592,5.853376399958506,0.004909199895337224,0.02134989993646741,25.958949099993333,1476,204,410,697,410,300000,0,raw_cases/A200,1,0,0,0,0,0,0.04151227092438042,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.04151227092438042,0.0,0.0,6,2,6,1.3896963118966688,0.1737120389870836,0.08698579349999645,0.38932400000000006,0.024625365497076022,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.478740037,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.121212121,0.1363636365,0.151515152,0.33333333299999995,0.6666666670000001,0.16666666666666666,,,,,,,,,,,
A201,A,Ours,proto_sw_2_3,expanded,rich,3,200002,1,,,7,4,3,7,18.92660819995217,2.4212572001852095,5.605389500036836,0.009131700033321977,0.017031099880114198,26.993096000049263,1476,238,520,677,2581,300000,0,raw_cases/A201,1,0,0,0,0,0,0.047772756625662015,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.047851014169549996,0.1021442208797764,0.1021442208797764,7,3,7,1.713115002387091,0.1713115002387091,0.09870273180432874,0.458775569,0.02772637975146199,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.0,0.758718905,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.090909091,0.090909091,0.1363636365,0.36363636299999996,0.6363636370000001,0.2857142857142857,,,,,,,,,,,
A202,A,Ours,proto_sw_2_3,compact,simple,3,200002,1,,,6,4,2,6,17.985393800074235,2.1542849999386817,3.220113400137052,0.002661400008946657,0.019594299839809537,23.39352839998901,1440,204,24,44,294,300000,0,raw_cases/A202,1,0,0,0,0,0,0.031429419386070245,0.02,0,0,0.0,1.0,0,0.0,0.0,0,0,0.03143686820932099,0.07786954517813603,0.07786954517813603,6,2,6,1.262493632899315,0.1578117041124144,0.069774904842139,0.25093678900000005,0.017863669590643276,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.339729101,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.121212121,0.12121212150000005,0.16666666700000002,0.33333333299999995,0.6666666670000001,0.16666666666666666,,,,,,,,,,,
A203,A,Ours,proto_sw_2_3,compact,medium,3,200002,1,,,6,4,3,6,18.15272399992682,1.8879590001888573,2.771247999975458,0.005157599924132228,0.017274999991059303,22.847774300025776,1440,204,9,282,977,300000,0,raw_cases/A203,1,0,0,0,0,0,0.04642963765816665,0.02,0,0,0.0,1.0,0,0.0,0.0,0,0,0.04644582839950681,0.3608872712261235,0.3608872712261235,6,3,6,1.5297254491197665,0.16996949434664071,0.08270249386433653,0.475472866,0.0221468384502924,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.48204291,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.121212121,0.1363636365,0.1742424245,0.33333333299999995,0.6666666670000001,0.3333333333333333,,,,,,,,,,,
