case_id,method,prototype_id,backbone_variant,density_level,replicate,production_seed,generation_success,l1_generation_success,unit_generation_applicable,unit_generation_success,error_type,error_message,ordinary_l1_count,selected_l2_count,branchunit_count,shared_stage3_plan_id,shared_stage4_inventory_id,shared_conflict_graph_id,method_plan_id,method_selection_id,runtime_seconds,method_dir,mechanical_evaluation_success,internal_unit_crossing_count,cross_unit_crossing_count,ordinary_backbone_nonroot_crossing_count,ordinary_support_crossing_count,periodic_crossing_count,minimum_cross_unit_clearance,minimum_full_unit_clearance_required,clearance_violation_count,flower_region_intrusion_curve_count,backbone_seam_position_gap,backbone_seam_tangent_dot,periodic_seam_violation_count,parallel_cotravel_total,parallel_cotravel_peak,l1_layout_crossing_count,l1_layout_periodic_crossing_count,l1_layout_minimum_clearance,l1_layout_parallel_cotravel_total,l1_layout_parallel_cotravel_peak,l1_count,l2_count,branchunit_count_evaluated,ordinary_total_length,ordinary_mean_length,mean_backbone_excursion,vertical_span,occupied_area_ratio,upper_allocation_ratio,lower_allocation_ratio,hierarchy_l1_only_ratio,hierarchy_single_l2_ratio,hierarchy_opposed_l2_ratio,density_resource_D,root_hist_0,root_hist_1,root_hist_2,root_hist_3,root_hist_4,root_hist_5,root_hist_6,root_hist_7,root_gap_q25,root_gap_q50,root_gap_q75,root_gap_max,root_coverage_qcov,root_concentration,mechanical_evaluation_error
C049,LocalGreedy,proto_sw_2_3,swept,simple,1,100015,1,1,1,1,,,6,4,6,proto_sw_2_3__seed_1105195513__global_l1_flow_v3__density_simple,proto_sw_2_3__seed_1105195513__global_l1_flow_v3__density_simple__unit_candidates_v2,46d429e7dbc73b59ce9b36f0d146a0719e22d1120003fb30eb8ac9425b456e0d,proto_sw_2_3__seed_1105195513__global_l1_flow_v3__density_simple,proto_sw_2_3__seed_1105195513__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,,raw_cases/C049/methods/LocalGreedy,1,0,0,0,0,0,0.04793925826335495,0.02,0,0,0.0,1.0,0,0.0,0.0,0,0,0.04798219975604988,0.13595780046153472,0.12386724473012008,6,4,6,1.3582629641365702,0.135826296413657,0.06411292798203538,0.28249304899999994,0.0237515990497076,0.5,0.5,0.6666666666666666,0.0,0.3333333333333333,0.3334343,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0984848485,0.136363636,0.15151515175,0.393939394,0.606060606,0.16666666666666666,
C049,Ours,proto_sw_2_3,swept,simple,1,100015,1,1,1,1,,,6,2,6,proto_sw_2_3__seed_1105195513__global_l1_flow_v3__density_simple,proto_sw_2_3__seed_1105195513__global_l1_flow_v3__density_simple__unit_candidates_v2,46d429e7dbc73b59ce9b36f0d146a0719e22d1120003fb30eb8ac9425b456e0d,proto_sw_2_3__seed_1105195513__global_l1_flow_v3__density_simple,proto_sw_2_3__seed_1105195513__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,,raw_cases/C049/methods/Ours,1,0,0,0,0,0,0.04793925826335495,0.02,0,0,0.0,1.0,0,0.0,0.0,0,0,0.04798219975604988,0.13595780046153472,0.12386724473012008,6,2,6,1.2274768753794894,0.15343460942243617,0.05457261607042933,0.273834531,0.02200406615497076,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.3334343,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0984848485,0.136363636,0.15151515175,0.393939394,0.606060606,0.16666666666666666,
C050,IndependentCurve,proto_sw_2_3,swept,simple,2,100022,1,1,0,0,,,6,0,6,proto_sw_2_3__seed_1900972879__global_l1_flow_v3__density_simple,,,proto_sw_2_3__seed_1900972879__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_2_3__seed_1900972879__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,,raw_cases/C050/methods/IndependentCurve,1,0,1,0,0,0,0.0,0.02,1,0,0.0,1.0000000000000002,0,0.0,0.0,1,0,0.0,0.29311068769834664,0.1472775224995168,6,0,6,1.282317116053443,0.21371951934224045,0.06641980418177107,0.469300519,0.022757903874269007,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.353731878,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.090909091,0.106060606,0.21212121250000007,0.42424242399999995,0.575757576,0.3333333333333333,
C050,FixedSlot,proto_sw_2_3,swept,simple,2,100022,1,1,1,1,,,6,3,6,proto_sw_2_3__seed_1900972879__global_l1_flow_v3__density_simple,,,proto_sw_2_3__seed_1900972879__global_l1_flow_v3__density_simple__baseline_fixedslot,proto_sw_2_3__seed_1900972879__global_l1_flow_v3__density_simple__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,,raw_cases/C050/methods/FixedSlot,1,0,0,0,0,0,0.027869230290659214,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.05805547906811009,0.1461402223314757,0.1461402223314757,6,3,6,2.7914929320256263,0.3101658813361807,0.15020556273552546,0.698525736,0.04021038925438596,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.353731878,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.07117305125,0.09939384400000001,0.1791665325,0.467130968,0.532869032,0.3333333333333333,
C050,LocalGreedy,proto_sw_2_3,swept,simple,2,100022,1,1,1,1,,,6,4,6,proto_sw_2_3__seed_1900972879__global_l1_flow_v3__density_simple,proto_sw_2_3__seed_1900972879__global_l1_flow_v3__density_simple__unit_candidates_v2,10bc56a6e6ec0d5085c6e55526388f22a815b5b7bd24a105aeefa451abde09af,proto_sw_2_3__seed_1900972879__global_l1_flow_v3__density_simple,proto_sw_2_3__seed_1900972879__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,,raw_cases/C050/methods/LocalGreedy,1,0,0,0,0,0,0.03900396588195628,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.039040660965800715,0.1521140697670749,0.14775916868004918,6,4,6,1.5886927176277978,0.1588692717627798,0.06125154232489529,0.337332121,0.02617872807017544,0.5,0.5,0.6666666666666666,0.0,0.3333333333333333,0.353731878,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0984848485,0.136363636,0.15151515175,0.39393939399999994,0.606060606,0.16666666666666666,
C050,Ours,proto_sw_2_3,swept,simple,2,100022,1,1,1,1,,,6,2,6,proto_sw_2_3__seed_1900972879__global_l1_flow_v3__density_simple,proto_sw_2_3__seed_1900972879__global_l1_flow_v3__density_simple__unit_candidates_v2,10bc56a6e6ec0d5085c6e55526388f22a815b5b7bd24a105aeefa451abde09af,proto_sw_2_3__seed_1900972879__global_l1_flow_v3__density_simple,proto_sw_2_3__seed_1900972879__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,,raw_cases/C050/methods/Ours,1,0,0,0,0,0,0.03900396588195628,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.039040660965800715,0.1521140697670749,0.14775916868004918,6,2,6,1.3788813430605376,0.1723601678825672,0.07213399447225613,0.284571534,0.02284356725146199,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.353731878,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0984848485,0.136363636,0.15151515175,0.39393939399999994,0.606060606,0.16666666666666666,
C051,IndependentCurve,proto_sw_2_3,swept,medium,1,100001,1,1,0,0,,,6,0,6,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium,,,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,,raw_cases/C051/methods/IndependentCurve,1,0,1,0,0,6,0.0,0.02,1,0,0.0,1.0000000000000002,0,0.0,0.0,1,2,0.0,0.7889772436926668,0.4193805596048424,6,0,6,1.2523153615054032,0.20871922691756717,0.07189480795623023,0.456827654,0.01544796235380117,0.5,0.5,1.0,0.0,0.0,0.506552236,0.3333333333333333,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.045454545999999985,0.090909091,0.1136363635,0.636363636,0.363636364,0.3333333333333333,
C051,FixedSlot,proto_sw_2_3,swept,medium,1,100001,1,1,1,1,,,6,1,6,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium,,,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,,raw_cases/C051/methods/FixedSlot,1,0,0,0,0,0,0.07006292143546224,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.07006292143546224,0.0,0.0,6,1,6,2.2828785310283672,0.3261255044326239,0.1570614041491246,0.7080868520000001,0.03998766447368421,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.506552236,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.07266638275000004,0.10971472100000002,0.14675217600000004,0.503071158,0.496928842,0.3333333333333333,
C051,LocalGreedy,proto_sw_2_3,swept,medium,1,100001,1,1,1,1,,,6,2,6,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium__unit_candidates_v2,7f12c03e18448fcb03be3760afb37901efd17c436eb6cb2b93188c3dc8a3b1f5,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,,raw_cases/C051/methods/LocalGreedy,1,0,0,0,0,0,0.034654809609356976,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.03475993333786643,0.4408808530532912,0.4408808530532912,6,2,6,1.2644479699856002,0.1580559962482,0.06732647944850509,0.48203962600000005,0.017658077485380116,0.5,0.5,0.8333333333333334,0.0,0.16666666666666666,0.506552236,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.09848484874999999,0.1363636365,0.15151515175000002,0.393939394,0.606060606,0.3333333333333333,
C051,Ours,proto_sw_2_3,swept,medium,1,100001,1,1,1,1,,,6,1,6,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium__unit_candidates_v2,7f12c03e18448fcb03be3760afb37901efd17c436eb6cb2b93188c3dc8a3b1f5,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium,proto_sw_2_3__seed_302128940__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,,raw_cases/C051/methods/Ours,1,0,0,0,0,0,0.034654809609356976,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.03475993333786643,0.4408808530532912,0.4408808530532912,6,1,6,1.2396366968377395,0.17709095669110564,0.07594580903456052,0.49014842700000005,0.017458196271929825,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.506552236,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.09848484874999999,0.1363636365,0.15151515175000002,0.393939394,0.606060606,0.3333333333333333,
C052,IndependentCurve,proto_sw_2_3,swept,medium,2,100009,1,1,0,0,,,6,0,6,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium,,,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium__baseline_independentcurve,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium__baseline_independentcurve__selection,,raw_cases/C052/methods/IndependentCurve,1,0,2,0,0,0,0.0,0.02,1,0,0.0,1.0,0,0.0,0.0,2,0,0.0,0.8063218201577887,0.7539328857411489,6,0,6,1.252039475951618,0.20867324599193635,0.05182283268525668,0.30111591200000004,0.01746390716374269,0.8333333333333334,0.16666666666666666,1.0,0.0,0.0,0.463925659,0.5,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.03030303025000001,0.1060606065,0.181818182,0.5757575749999999,0.4242424250000001,0.5,
C052,FixedSlot,proto_sw_2_3,swept,medium,2,100009,1,1,1,1,,,6,2,6,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium,,,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium__baseline_fixedslot,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,,raw_cases/C052/methods/FixedSlot,1,0,0,0,0,0,0.06468247118064455,0.02,0,0,0.0,1.0,0,0.0,0.0,0,0,0.06475949606434746,0.0,0.0,6,2,6,2.4426139994259652,0.30532674992824566,0.1646325734626319,0.785491019,0.036726745248538015,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.463925659,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.07407525250000001,0.0964380095,0.1809960405,0.46699694,0.53300306,0.3333333333333333,
C052,LocalGreedy,proto_sw_2_3,swept,medium,2,100009,1,1,1,1,,,6,3,6,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium__unit_candidates_v2,2153e8fbb07a699ef45e96bb0d457af7937c07fe65177449c7cf3f2261167744,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_sparse5e,,raw_cases/C052/methods/LocalGreedy,1,0,0,0,0,0,0.04990570617465367,0.02,0,0,0.0,1.0,0,0.7193143033740992,0.7193143033740992,0,0,0.04990570617465367,0.13870243923655434,0.13870243923655434,6,3,6,1.5045516995719534,0.16717241106355038,0.08084599317658586,0.435857463,0.024888066520467836,0.5,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.463925659,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.090909091,0.1060606065,0.166666667,0.42424242399999995,0.575757576,0.3333333333333333,
C052,Ours,proto_sw_2_3,swept,medium,2,100009,1,1,1,1,,,6,2,6,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium__unit_candidates_v2,2153e8fbb07a699ef45e96bb0d457af7937c07fe65177449c7cf3f2261167744,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium,proto_sw_2_3__seed_548579369__global_l1_flow_v3__density_medium__unit_candidates_v2__global_unit_selection_joint_h2b,,raw_cases/C052/methods/Ours,1,0,0,0,0,0,0.04990570617465367,0.02,0,0,0.0,1.0,0,0.0,0.0,0,0,0.04990570617465367,0.13870243923655434,0.13870243923655434,6,2,6,1.4083471240992387,0.1760433905124048,0.08182493118072981,0.443168351,0.023928636695906433,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.463925659,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.090909091,0.1060606065,0.166666667,0.42424242399999995,0.575757576,0.3333333333333333,
C053,IndependentCurve,proto_sw_2_3,swept,rich,1,100007,1,1,0,0,,,7,0,7,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich,,,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.038773000007495284,raw_cases/C053/methods/IndependentCurve,1,0,6,0,0,0,0.0,0.02,1,0,0.0,1.0,0,0.0,0.0,6,0,0.0,2.1306717385014964,0.8027435660395554,7,0,7,1.4666596561229808,0.2095228080175687,0.07571020461783821,0.436757146,0.013671875,0.7142857142857143,0.2857142857142857,1.0,0.0,0.0,0.750076558,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.015151515000000004,0.03030303000000001,0.0454545455,0.848484849,0.15151515100000001,0.5714285714285714,
C053,FixedSlot,proto_sw_2_3,swept,rich,1,100007,1,1,1,1,,,7,3,7,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich,,,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich__baseline_fixedslot,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,10.856482399860397,raw_cases/C053/methods/FixedSlot,1,0,0,0,0,0,0.05961045656453365,0.02,0,0,0.0,1.0,0,0.0,0.0,0,0,0.05984472182415994,0.23877862492613064,0.23877862492613064,7,3,7,3.1225315559580924,0.3122531555958092,0.1776643234470236,0.8188129710000001,0.052083333333333336,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.0,0.750076558,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.07418380200000002,0.08432487400000001,0.10540873900000003,0.49254884599999993,0.5074511540000001,0.2857142857142857,
C053,LocalGreedy,proto_sw_2_3,swept,rich,1,100007,1,1,1,1,,,7,6,7,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich__unit_candidates_v2,e232a23d017a0fa1db0878b4e910a511f1920d46e3575c07cfcb8b3dbe3579a8,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.042080799816176295,raw_cases/C053/methods/LocalGreedy,1,0,0,0,0,0,0.02573461424912701,0.02,0,0,0.0,1.0,0,0.21578089265617292,0.21578089265617292,0,0,0.031938787322025375,0.5958918147857737,0.3238184450460688,7,6,7,1.9946035891270524,0.15343104531746557,0.08307562761070965,0.523785846,0.028503061038011698,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.0,0.42857142857142855,0.750076558,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.090909091,0.090909091,0.1212121215,0.393939394,0.606060606,0.2857142857142857,
C053,Ours,proto_sw_2_3,swept,rich,1,100007,1,1,1,1,,,7,4,7,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich__unit_candidates_v2,e232a23d017a0fa1db0878b4e910a511f1920d46e3575c07cfcb8b3dbe3579a8,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich,proto_sw_2_3__seed_3756345937__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.038117900025099516,raw_cases/C053/methods/Ours,1,0,0,0,0,0,0.03173884566886785,0.02,0,0,0.0,1.0,0,0.0,0.0,0,0,0.031938787322025375,0.5958918147857737,0.3238184450460688,7,4,7,1.8539663683524032,0.16854239712294572,0.09162950477577271,0.523785846,0.028937088815789474,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.750076558,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.090909091,0.090909091,0.1212121215,0.393939394,0.606060606,0.2857142857142857,
C054,IndependentCurve,proto_sw_2_3,swept,rich,2,100008,1,1,0,0,,,7,0,7,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich,,,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich__baseline_independentcurve,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich__baseline_independentcurve__selection,0.04401999991387129,raw_cases/C054/methods/IndependentCurve,1,0,0,0,0,0,0.0,0.02,1,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.0,2.4551969308043073,0.8142046577602216,7,0,7,1.4519098770624557,0.20741569672320795,0.06622440736707909,0.454971161,0.021147432383040937,0.7142857142857143,0.2857142857142857,1.0,0.0,0.0,0.690247061,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.030303030499999998,0.06060606000000002,0.181818182,0.515151515,0.484848485,0.5714285714285714,
C054,FixedSlot,proto_sw_2_3,swept,rich,2,100008,1,1,1,1,,,7,2,7,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich,,,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich__baseline_fixedslot,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich__baseline_fixedslot__unit_candidates_v2__global_unit_selection_joint_h2b,11.621644499944523,raw_cases/C054/methods/FixedSlot,1,0,0,0,0,0,0.0609744816465449,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.060974481646544926,0.0,0.0,7,2,7,2.8203887050562684,0.3133765227840298,0.17098633275613134,0.8161535639999999,0.04885667945906433,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.0,0.690247061,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.07250000000000001,0.07842406199999999,0.10802997050000002,0.501440059,0.498559941,0.2857142857142857,
C054,LocalGreedy,proto_sw_2_3,swept,rich,2,100008,1,1,1,1,,,7,4,7,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich__unit_candidates_v2,3ee57a439c39b4c041fb9d78d9fb875a6c79c7fdd74c18b18d4263c92f6020c7,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_sparse5e,0.04113560006953776,raw_cases/C054/methods/LocalGreedy,1,0,0,0,0,0,0.020132402613385798,0.02,0,0,0.0,1.0000000000000002,0,0.005933507933759616,0.005933507933759616,0,0,0.03903832400134621,0.20765010754868002,0.2071085385689133,7,4,7,1.8490608866591436,0.16809644424174033,0.08505968712892883,0.39630426399999996,0.0260530884502924,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.0,0.2857142857142857,0.690247061,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.090909091,0.090909091,0.1212121215,0.393939394,0.606060606,0.2857142857142857,
C054,Ours,proto_sw_2_3,swept,rich,2,100008,1,1,1,1,,,7,2,7,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich__unit_candidates_v2,3ee57a439c39b4c041fb9d78d9fb875a6c79c7fdd74c18b18d4263c92f6020c7,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich,proto_sw_2_3__seed_399132903__global_l1_flow_v3__density_rich__unit_candidates_v2__global_unit_selection_joint_h2b,0.03404020005837083,raw_cases/C054/methods/Ours,1,0,0,0,0,0,0.03900917340185007,0.02,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.03903832400134621,0.20765010754868002,0.2071085385689133,7,2,7,1.5901853424165497,0.17668726026850554,0.0754448429709144,0.36734556500000004,0.022792169225146198,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.0,0.690247061,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.090909091,0.090909091,0.1212121215,0.393939394,0.606060606,0.2857142857142857,
C055,IndependentCurve,proto_sw_3_1,expanded,simple,1,100011,1,1,0,0,,,6,0,6,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple,,,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple__baseline_independentcurve,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple__baseline_independentcurve__selection,0.04410629998892546,raw_cases/C055/methods/IndependentCurve,1,0,1,0,0,0,0.0,0.020067678,1,0,0.0,1.0000000000000002,0,0.0,0.0,1,0,0.0,0.228100744329376,0.1605928701213532,6,0,6,1.5531966344985881,0.2588661057497647,0.08604107455127279,0.587165982,0.026664153874269007,0.5,0.5,1.0,0.0,0.0,0.375782082,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.07575757600000002,0.151515151,0.25,0.363636364,0.636363636,0.3333333333333333,
C055,FixedSlot,proto_sw_3_1,expanded,simple,1,100011,0,0,1,0,GlobalL1FlowError,global candidate pool has no complete compatible assignment,,,,,,,,,0.44259199989028275,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generation failed; no canonical geometry
C055,LocalGreedy,proto_sw_3_1,expanded,simple,1,100011,1,1,1,1,,,6,2,6,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple__unit_candidates_v2,27b78356fae323440675adfdeead63dda71472555df838b34549a7bca955f7ba,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_sparse5e,0.03609040006995201,raw_cases/C055/methods/LocalGreedy,1,0,0,0,0,0,0.11860878089165279,0.020067678,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.11868349054937817,0.0,0.0,6,2,6,1.431004024399765,0.1788755030499706,0.09964377340839405,0.65172783,0.021918402777777776,0.5,0.5,0.8333333333333334,0.0,0.16666666666666666,0.375782082,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0984848485,0.1363636365,0.21969696949999998,0.303030303,0.696969697,0.3333333333333333,
C055,Ours,proto_sw_3_1,expanded,simple,1,100011,1,1,1,1,,,6,1,6,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple__unit_candidates_v2,27b78356fae323440675adfdeead63dda71472555df838b34549a7bca955f7ba,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple,proto_sw_3_1__seed_1548718105__global_l1_flow_v3__density_simple__unit_candidates_v2__global_unit_selection_joint_h2b,0.04511790000833571,raw_cases/C055/methods/Ours,1,0,0,0,0,0,0.11860878089165279,0.020067678,0,0,0.0,1.0000000000000002,0,0.0,0.0,0,0,0.11868349054937817,0.0,0.0,6,1,6,1.2922514727057177,0.18460735324367392,0.08671723802405544,0.65172783,0.02226105628654971,0.5,0.5,0.8333333333333334,0.16666666666666666,0.0,0.375782082,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0984848485,0.1363636365,0.21969696949999998,0.303030303,0.696969697,0.3333333333333333,
